Student_ID,Subject,Assignment_Name,Due_Date,Status,Grade_Feedback,Guardian_Signature
S11675,Science,Last Attack.,2025-02-28,Not Done,C,Yes
S04564,Science,Operation Partner Yet.,2024-11-27,Not Done,A,Yes
S11294,History,Hope Water Necessary.,2024-11-29, Done ,D,Yes
S03564,Math,Six Bit Appear Foot.,2024-12-09,Pending,B-,-
S04539,Geography,Particularly Onto.,2025-09-02,Not Done,C-,Yes
S00404,History,Response Policy.,2024-11-28,Pending,C,Yes
S03559,Science,Likely Ability Reach Skill.,2025-02-13,Not Done,B-,-
S08417,Geography,Window Nothing Return.,2024-11-13,Pending,F,-
S05186,Arabic,Here Boy.,2024-12-30,Done,B,Yes
S05611,Arabic,Boy Serve Teacher.,2025-03-09,Pending,F,No
S03712,History,Watch No Spring.,2024-09-30,Done,D,No
S05955,History,Middle Effect Window.,2024-10-26,Not Done,C,No
S07716,English,Sense Per.,2024-11-25,Done,F,Yes
S06863,History,Kid Heart Fish.,2024-12-10,Done,B-,No
S11704,Science,Second This Bar.,2024-10-19,Done,A,-
S09866,Geography,Program Media Interest.,2024-10-10,Not Done,B-,-
S08661,Math,Might Event.,2024-12-30,Done,D,-
S11661,Arabic,Modern Teacher High.,2024-10-14,Not Done,C-,Yes
S02664,History,President Kid Cultural.,2025-01-26,Not Done,A,Yes
S05684,English,Kind.,2025-01-09, Done ,A,Yes
S03639,History,Raise Industry Start Fast.,2025-01-23,Not Done,B,No
S06041,Geography,Believe Government Be.,2025-01-12, Done ,A+,Yes
S03430,Geography,Talk Foot.,2025-02-28,Pending,B,Yes
S08413,Science,Sure Finally Five.,2024-09-20,Not Done,C,-
S07855,Math,Prepare Simply Concern.,2024-10-05,Pending,B-,No
S01575,Science,Behavior At.,2024-11-05, Done ,A+,Yes
S04729,Science,Professional Section Off.,2025-05-03,Done,F,No
S04591,Arabic,Physical Carry.,2024-10-26,Not Done,B-,No
S06761,Science,Music Item Eye.,2024-11-11,Done,B,Yes
S06974,Geography,Human Behind Likely.,2025-01-25,Done,F,-
S03497,Math,Of Investment.,2024-09-27,Not Done,A,-
S03090,Arabic,Approach Understand.,2025-01-30, Done ,A,No
S10465,Geography,End Sign Husband Could.,2025-01-29,Not Done,A+,No
S11245,Math,Them Method.,2024-12-21,Not Done,A+,No
S07229,Arabic,Play Believe Structure.,2024-10-14,Not Done,F,-
S07827,Geography,Prepare Recent Under Similar.,2025-02-25,Pending,A+,Yes
S00140,Arabic,Head Director Hand Gun.,2025-02-21,Not Done,A+,-
S06970,History,Phone Method Bill.,2024-10-21,Done,F,-
S00364,Geography,War Plant.,2024-10-08,Not Done,C-,Yes
S03496,English,Yes Skill.,2025-01-20,Pending,C,-
S07358,History,Population Mr.,2024-09-13,Not Done,C,-
S10933,Geography,Life Against.,2025-01-28,Not Done,C,-
S00076,Science,Thus Address Example Break.,2024-12-12, Done ,A+,Yes
S00956,Science,Real Game.,2024-12-14,Not Done,A+,No
S02772,Arabic,Better Possible History.,2024-11-20, Done ,C-,No
S03020,Arabic,East Between.,2025-01-13,Pending,B,-
S03714,English,Low.,2024-10-05,Pending,A,No
S02769,Geography,Have Which.,2025-02-02,Pending,D,-
S08820,Science,Mission Lay Matter.,2024-12-29,Done,C-,No
S06767,Geography,Start Coach Break.,2024-09-22,Done,F,-
S06588,Science,Available.,2024-10-08,Not Done,D,-
S01497,English,Fact.,2025-02-22,Not Done,C,Yes
S02453,English,Reflect Show.,2024-10-29,Pending,A,No
S10015,Math,Night Interest.,2024-11-01,Not Done,C,No
S06872,English,Experience.,2024-12-11, Done ,B,No
S01985,History,True Safe.,2025-01-21,Not Done,A,-
S05498,Geography,Professional Remain.,2024-09-11,Not Done,B-,No
S07063,History,Right Investment Model.,2025-02-14, Done ,B-,Yes
S04910,English,World Able President Price.,2025-03-09,Not Done,A+,-
S01793,Math,Throughout Side.,2025-02-04,Not Done,C,No
S00737,History,Gun Last.,2024-07-12, Done ,A,-
S11723,Geography,Another Own Everything.,2025-01-20,Not Done,C-,Yes
S06904,English,Relate Moment Reality.,2025-02-21,Not Done,C,-
S08808,Math,Safe Music.,2025-02-15,Done,A+,No
S03607,Math,Might Late.,2025-01-01,Done,C-,Yes
S07312,History,Reflect.,2024-10-19,Done,A+,-
S01817,Geography,Approach Run.,2024-11-23,Not Done,F,Yes
S02463,Science,Same Push Success.,2024-11-20,Pending,B,No
S04404,Arabic,Someone.,2024-11-28,Not Done,A+,Yes
S04688,English,Manager Understand Soldier.,2024-12-29,Done,A+,Yes
S09218,Geography,Court Know.,2024-09-09, Done ,A+,No
S11516,Science,Interest Age.,2025-05-02,Not Done,A+,No
S11208,History,Tv Challenge.,2024-08-12,Done,F,Yes
S11518,History,During Front.,2025-01-05,Done,C,No
S03763,History,Sort Especially Yet.,2024-11-10,Done,C,No
S11127,English,Daughter.,2025-01-12,Not Done,A+,Yes
S02027,History,Individual Pass.,2024-12-28,Done,F,No
S07398,English,Shoulder Mouth Bank Thank.,2025-02-17,Done,A,-
S05448,English,Fall Which.,2024-10-05, Done ,F,No
S10888,Science,Born Music Eight.,2025-01-07, Done ,C,Yes
S06579,Math,Industry East.,2024-12-14, Done ,F,No
S03643,History,Myself American State.,2024-10-10,Not Done,C,-
S11499,English,Lead Pm Discuss.,2024-12-12,Not Done,A+,No
S08946,English,Bed Couple Year.,2025-01-09,Pending,A,No
S09368,Geography,Reality Very Occur.,2025-01-13,Not Done,C,Yes
S04745,History,Control Media Our Improve.,2024-09-16,Pending,C,Yes
S10924,Arabic,Her Write Instead Edge.,2025-02-12,Pending,D,No
S08074,English,Must Manage Truth.,2025-02-03,Done,F,No
S08530,Geography,Medical.,2025-07-03,Pending,B,-
S00415,Geography,White Population Performance.,2025-02-23,Done,A,Yes
S03848,Arabic,Such Physical Sign.,2024-10-11,Pending,B,-
S09403,Geography,Know Name.,2024-09-17,Done,F,-
S01514,Science,Out Argue Development.,2024-12-20,Done,B,No
S10267,Arabic,Beyond Boy Or.,2024-10-21,Pending,B-,No
S06565,Geography,Parent Be Turn.,2024-03-12,Pending,F,-
S09807,English,Take Tree Green.,2025-01-19,Not Done,B-,No
S05251,Geography,Never Mission Specific.,2024-12-14,Done,D,-
S07769,Science,Everyone Position.,2024-09-21,Not Done,C,Yes
S03539,Science,Friend Fear.,2024-06-11,Done,C-,Yes
S04622,History,Region Choice Fish.,2025-02-21,Pending,D,Yes
S11971,History,Fall See Data.,2025-02-14,Not Done,C-,Yes
S10661,Arabic,Teach You Hotel.,2025-01-25,Pending,D,-
S06267,English,Send Involve.,2025-02-14,Not Done,B-,-
S09898,Arabic,Husband Guess About.,2025-02-01,Not Done,C,Yes
S07913,Science,Suffer Their Note Memory.,2024-12-27, Done ,D,-
S06307,History,Garden Officer.,2025-01-18,Pending,B-,-
S03941,Geography,Wall Western.,2025-01-21,Done,B,Yes
S11871,Geography,Back It.,2025-02-28,Done,D,No
S08677,Geography,Trial Nation Memory.,2025-01-16,Done,B,-
S00674,Geography,Practice.,2024-11-01,Not Done,C,-
S07990,Geography,Look Exist Another.,2025-01-07,Done,F,No
S06003,Geography,Which Have Minute Window.,2024-12-18,Done,D,Yes
S10589,Math,My Sing Sea.,2024-12-08, Done ,A+,Yes
S11530,Math,Respond Threat So.,2024-12-23,Done,F,Yes
S02595,Science,Baby Identify Both.,2024-09-23,Done,D,Yes
S10297,Science,Down Fish World.,2024-10-20,Not Done,F,-
S09713,Science,Name Young Bring We.,2025-02-01,Done,D,-
S09044,Geography,Pretty.,2025-03-08,Done,D,Yes
S07854,Math,Goal Activity Produce.,2024-09-19,Done,C,-
S03381,History,Another Camera Rather Care.,2024-12-14,Pending,C,Yes
S10296,Math,Often Success Air.,2025-10-02, Done ,D,Yes
S01117,English,Ball Let.,2025-02-21,Not Done,C,No
S06105,Arabic,Peace Produce.,2024-11-21,Done,F,No
S05014,Science,Administration Oil.,2024-09-25,Not Done,D,No
S02547,History,Among Little.,2024-10-25,Pending,A+,Yes
S04159,History,Call.,2024-12-30, Done ,D,-
S06153,Arabic,Up Bill Research Easy.,2025-12-02,Pending,C-,Yes
S09152,Science,Newspaper Interesting Very.,2024-09-09,Not Done,B,No
S01039,Arabic,Democratic Amount Great.,2024-06-10,Done,C,No
S04122,Math,Role Republican Middle.,2025-02-28,Pending,A,-
S05935,Arabic,Create Son Radio.,2025-01-17,Not Done,B,-
S04787,Math,This Line Risk.,2024-11-21,Done,A+,Yes
S08476,Geography,Defense House Really.,2025-01-22,Not Done,D,No
S02323,English,According One.,2024-10-26, Done ,B-,No
S08017,Science,Why Serious.,2024-12-14,Done,C,Yes
S10698,Science,Thank System Care.,2025-01-30, Done ,B-,Yes
S11165,Science,Stage Board.,2025-01-22,Not Done,C-,No
S03105,Science,Treat Try New.,2025-01-25, Done ,A,Yes
S05002,Arabic,Fact.,2024-11-25,Pending,D,No
S11650,English,Have Same.,2024-09-25,Done,F,Yes
S00384,Geography,Military Religious.,2024-03-12, Done ,D,No
S00168,Arabic,Your Kind Never.,2024-10-07,Done,C,No
S02432,Science,Need Again Condition.,2024-10-19,Pending,F,No
S04656,Geography,Near Position Political Between.,2024-09-12,Done,A+,-
S11564,English,Choice.,2025-02-18,Done,D,-
S05488,Math,Human Age.,2025-02-06,Done,A+,-
S02391,Science,Level Rock.,2025-03-04,Done,B,No
S00870,History,Chair Wear Black.,2025-01-25,Done,B,No
S04003,Arabic,Tv But.,2025-02-11, Done ,C,Yes
S04360,Arabic,Single Carry Democratic Election.,2024-11-19,Done,B,-
S10590,Arabic,Occur Management.,2024-01-12,Pending,D,Yes
S03397,Geography,Tend Thought Deep.,2025-02-04,Not Done,A+,-
S07498,History,Fight Political Share.,2025-02-28,Pending,A,No
S06865,Geography,Get Debate.,2024-11-22,Pending,B-,-
S01831,Arabic,Upon She.,2025-01-02,Not Done,A,No
S04904,History,For Clearly.,2025-03-08,Not Done,A,-
S07960,Geography,Hot Travel Ready Floor.,2025-01-18, Done ,A+,-
S09606,Math,Course Them Possible.,2025-03-09,Not Done,C-,No
S06604,Arabic,Food Four.,2024-12-15,Pending,A+,No
S05909,English,Student South.,2024-10-25,Pending,D,No
S00172,Geography,Spring Establish.,2024-10-13,Done,C,No
S09762,Math,Career Pull Civil Change.,2024-11-22,Done,C,Yes
S04284,History,Necessary Raise.,2025-02-20,Not Done,F,-
S06604,Science,Pick Drop Possible.,2024-09-22,Not Done,A,-
S03321,English,Sister Allow Do.,2025-02-17,Not Done,B-,Yes
S08061,Math,Light Not.,2025-11-02, Done ,C,-
S01438,English,Never Seek Street.,2024-10-17,Done,D,No
S07490,Science,Fish Bar.,2024-12-29,Pending,A+,Yes
S05072,Arabic,Economy Live.,2024-10-08,Not Done,B,No
S01362,Math,Open Fight Vote.,2025-03-08,Pending,F,Yes
S02320,Arabic,During Store.,2024-12-09,Not Done,F,Yes
S00594,Geography,While Region Spring.,2024-12-11,Done,C-,Yes
S10529,History,People Lawyer.,2025-01-20, Done ,D,No
S09709,Science,Condition Give.,2024-02-10,Pending,F,-
S03366,History,Red Give.,2024-12-24, Done ,A,Yes
S04272,Geography,Suffer Design Head.,2024-12-26, Done ,F,Yes
S01988,History,Skin Safe Try.,2024-12-13,Pending,A,-
S04824,Arabic,Very Son.,2025-03-03, Done ,B-,No
S02557,Science,Theory Why Range.,2024-12-11,Not Done,B,-
S11953,English,Serve Someone Say.,2024-11-23,Pending,A,-
S05136,Math,Law Increase You.,2024-11-30,Not Done,B-,-
S00084,Math,Little Morning Home.,2024-09-11, Done ,D,Yes
S10949,English,Agreement Team.,2024-11-29,Done,B,Yes
S04449,Science,Teacher Coach Country.,2024-09-23,Pending,B-,-
S06423,History,Indeed Expect.,2024-12-30,Not Done,C,No
S00339,Arabic,Think Threat Heart.,2025-02-07,Done,C-,-
S10576,English,Trip Gun.,2024-11-18,Not Done,C-,Yes
S07853,Arabic,Capital Section About.,2024-07-10,Done,C-,No
S01396,Science,Maybe.,2024-10-07,Pending,C-,No
S06592,Science,Character Moment Person Least.,2024-01-11, Done ,B,-
S00150,English,Decade Treat College.,2025-01-15,Pending,F,No
S10766,English,American Attention.,2025-12-01,Not Done,B,-
S04968,English,Discuss Apply.,2025-02-08,Done,B-,-
S06467,Geography,Camera Beat Design Avoid.,2024-09-18,Not Done,C,-
S10552,Science,Ability Girl.,2025-01-26,Not Done,C,-
S07730,English,Public Their.,2024-09-18,Pending,B,Yes
S05872,Math,Continue.,2024-12-06,Not Done,B-,Yes
S02143,Arabic,Force Trip Take.,2024-09-26,Pending,B-,-
S01277,Science,Religious.,2024-11-04,Pending,B-,No
S10663,Science,Tough Reveal Future.,2024-10-27,Done,B-,No
S08686,Math,Test Per Green Bank.,2024-12-12,Done,F,Yes
S08213,Math,Happy Tree Himself.,2024-11-29,Not Done,A,Yes
S11215,History,Need Dark Hair Affect.,2024-10-07,Pending,F,No
S01626,English,Hard Nothing.,2025-01-13,Pending,A+,Yes
S10928,Science,Clearly Kind.,2024-10-28,Done,C-,No
S05415,Geography,Exactly Piece Conference.,2024-10-10,Done,C-,-
S09447,Science,Early Same Truth.,2024-11-02,Not Done,B-,No
S08354,Geography,Doctor.,2024-12-15,Done,A+,Yes
S07965,Geography,Successful Form Same.,2024-11-17, Done ,A+,-
S01450,English,Nearly Arrive.,2024-11-19,Pending,C-,Yes
S04186,English,Finally Fly Few.,2025-01-07,Done,F,Yes
S09837,English,Name Light Stuff.,2024-10-02,Not Done,A,-
S10943,Arabic,Relate Stop Why.,2024-11-08,Not Done,F,Yes
S07037,Geography,Move Particular Rather.,2024-09-14,Done,A,-
S04930,Geography,Major Fire.,2025-06-02,Not Done,D,Yes
S02552,English,Third Decade Push.,2025-02-06,Not Done,A+,No
S08458,Science,Place Although.,2024-09-10,Not Done,A,Yes
S03722,English,Old Wind Nor.,2025-02-21,Pending,A,No
S05159,English,Environment Training Can.,2024-10-29, Done ,B-,-
S07244,History,Sister Certain.,2025-01-17,Done,C,Yes
S01879,English,Stand.,2025-03-01,Not Done,A,Yes
S02181,History,Write.,2024-09-21, Done ,B,Yes
S08264,Arabic,Report Pass.,2024-01-12,Not Done,F,Yes
S08823,Arabic,Value Condition Work.,2025-03-07,Not Done,A+,No
S02942,English,Nation.,2024-09-13,Not Done,A+,Yes
S11686,Math,Finish Quickly.,2025-02-05,Done,C,Yes
S08019,Math,Citizen Task History Total.,2024-12-12, Done ,D,-
S01460,Science,Occur Hard.,2025-02-06,Done,B,Yes
S11654,English,Often Drug Medical.,2025-01-23,Done,B,-
S05431,Arabic,Reveal Administration System.,2024-10-17,Not Done,C-,Yes
S04844,History,Production History.,2024-11-12,Pending,B-,No
S05998,Math,Perform Foreign Institution.,2024-11-06,Not Done,B,-
S03846,Science,Item Project Activity.,2024-11-09,Done,A+,No
S08018,History,Guy Get Language.,2024-11-23,Not Done,C-,Yes
S05441,Math,Field Himself Particular Single.,2024-10-20,Pending,D,No
S03908,Arabic,Item Inside.,2024-11-19,Not Done,F,-
S00805,History,Population.,2024-11-08,Pending,C,No
S00558,Geography,That Sing Memory.,2025-01-30,Not Done,A,Yes
S07611,Arabic,Consumer Best.,2024-10-18, Done ,D,-
S00114,Arabic,Pm Really Memory.,2024-10-26,Not Done,C,No
S09792,Arabic,Church Daughter.,2024-11-10,Pending,B,-
S02248,Math,Total Man.,2025-01-29,Not Done,C-,-
S03042,Math,American Nor Page Country.,2024-12-23,Done,F,No
S02275,Science,Peace Strong Ago.,2024-11-06,Pending,A,No
S11395,Math,Investment Firm Including.,2024-12-09, Done ,A+,No
S10446,Geography,Paper Management.,2024-12-02,Not Done,A+,No
S09260,English,Attorney Animal Early.,2024-09-30,Done,C-,No
S09422,Arabic,Beat Probably Trade.,2024-11-22,Pending,A+,-
S02735,Geography,Heart Four Hot.,2025-01-18,Pending,C,-
S12140,Math,Drug Others.,2025-01-10, Done ,A+,Yes
S04253,English,Simply.,2024-12-23,Not Done,B-,Yes
S00473,Math,Nothing Maybe.,2024-09-18,Pending,F,-
S06637,Arabic,Interesting True.,2024-12-23,Not Done,C-,-
S07254,History,Article Student Accept.,2024-10-22,Done,A,No
S09718,Science,Could.,2025-02-21,Not Done,A+,No
S06319,History,Police With Mr.,2024-09-21,Done,F,-
S02683,Math,My Box.,2024-09-23,Done,C,Yes
S08807,Math,American Card.,2024-12-10,Not Done,D,No
S08932,Math,Subject Recognize Gas Thank.,2024-09-12,Not Done,C-,-
S08317,Arabic,Pattern Wonder.,2024-12-03,Not Done,D,Yes
S02549,Science,Drive Last Close Race.,2024-11-25,Done,D,No
S02349,Geography,Central Produce.,2025-01-25,Done,C,No
S06291,Arabic,Also Any Just.,2024-12-21,Done,D,Yes
S03485,Math,Billion Contain Face.,2025-01-18, Done ,F,-
S04742,History,White Way Newspaper.,2025-02-18,Not Done,B,-
S06155,Arabic,Piece Relationship.,2024-12-15,Done,A+,-
S04106,Geography,Space Responsibility.,2024-11-27,Done,A+,-
S03810,Math,Speech Enjoy.,2025-01-03,Done,A+,No
S09621,Science,Information Rock.,2025-01-17, Done ,C-,Yes
S08723,Arabic,Dark Whose Clearly.,2024-10-22,Done,A,-
S01067,Geography,Then Child.,2024-01-12,Done,C,Yes
S01641,History,Usually Yard.,2025-01-15,Done,B-,-
S07286,English,Office Particularly.,2025-03-05, Done ,C,No
S01311,Geography,Own Defense Sport.,2025-02-26,Done,F,Yes
S02062,Science,Believe Add Begin.,2025-01-26,Done,C,-
S00993,Geography,Coach Sea.,2025-02-09,Pending,B,-
S02909,Science,Writer Discuss.,2024-09-12, Done ,A+,No
S03044,Math,Despite.,2024-12-12, Done ,C-,No
S01674,Arabic,Field Difference Something.,2024-12-18,Done,B-,No
S02500,Science,Guess Eight Home.,2024-09-12,Not Done,B,No
S08042,Arabic,Very.,2025-08-03,Not Done,D,No
S09607,Math,Itself Bank Entire Positive.,2024-09-18,Done,D,Yes
S01376,English,Mission Phone.,2024-12-24, Done ,B-,Yes
S00761,Arabic,Area Miss.,2024-09-18,Pending,F,-
S00521,Math,Expect Behavior.,2025-02-03,Done,A,-
S02905,Arabic,Political Simply.,2025-03-06, Done ,A,Yes
S10308,Science,Interest Economic.,2025-02-02,Done,C,Yes
S07247,Math,Rest Bank.,2025-02-04,Done,A+,-
S06804,Arabic,Instead Executive Hit.,2024-09-08,Done,D,Yes
S03392,Geography,Cut Approach Charge.,2025-05-01,Done,B,No
S07094,Geography,Community Close Place.,2024-09-10,Done,C,-
S02791,Science,During House Not.,2025-02-20,Done,C,-
S02404,Geography,Debate Dream Property.,2024-10-01,Done,C-,Yes
S03786,Math,Least Statement.,2024-11-03,Pending,C-,Yes
S09096,Geography,Page Others Prepare.,2024-11-13,Done,C,No
S12144,Arabic,So.,2024-11-12, Done ,C-,No
S02376,History,Tell Describe Still Listen.,2024-12-26, Done ,C,Yes
S02254,Math,These Art Get.,2025-01-15,Done,A,Yes
S11616,Math,Wish Lose.,2025-01-13,Not Done,A,No
S04589,History,While It Wind.,2024-09-09,Pending,C,No
S00799,English,Fear Everyone Study.,2024-09-08,Done,A+,Yes
S05537,English,Whatever Else.,2025-02-02,Not Done,B,No
S09751,English,Relate Message.,2025-02-23,Not Done,F,No
S03528,History,Prepare Activity Necessary.,2024-10-18, Done ,A,-
S10632,Math,Need Song.,2024-11-29,Not Done,A+,No
S10539,History,Now Story Step.,2025-01-01,Not Done,C,No
S02207,Science,Site Learn Expect.,2024-09-25,Pending,F,No
S04252,Math,Indeed Old Similar Natural.,2025-03-04,Done,B-,-
S04905,Math,Ten Order.,2024-10-07,Not Done,B,Yes
S08996,Geography,Crime Hear.,2025-01-01,Done,A+,-
S02842,Math,Pretty Down Interest.,2025-02-19,Not Done,C-,No
S01626,History,Education House Road Well.,2025-01-24, Done ,A+,-
S01447,English,Short Usually Congress.,2024-10-24, Done ,F,Yes
S03036,Geography,Finish Tax.,2024-11-27, Done ,D,No
S10367,English,Big Four Surface Security.,2024-08-11,Done,D,Yes
S02983,Geography,Tough.,2024-09-11,Not Done,B,Yes
S09698,Science,Everyone Rest Personal.,2025-02-28,Done,D,No
S01114,History,Wall Provide.,2024-11-21,Pending,C,Yes
S11000,Math,Vote Room.,2024-10-06,Done,D,No
S00476,Geography,Night Thus Republican.,2025-02-20,Pending,F,No
S05767,English,Soon Oil Project.,2024-12-04,Pending,C-,No
S11566,Arabic,Best Land Seat.,2024-12-04,Done,C,No
S01931,Math,Today Old.,2024-11-27,Done,F,-
S07086,Geography,Suggest Animal Sing.,2025-01-19,Not Done,A+,-
S02300,Math,Mind Lay Toward.,2024-10-26,Not Done,F,No
S06789,Science,Floor World People Red.,2025-02-17,Not Done,C,Yes
S02553,Math,Range Piece Majority.,2024-11-14,Done,C-,Yes
S07120,Arabic,Low Recent Discuss.,2025-02-14,Not Done,A+,No
S06427,Arabic,Team Person Hundred.,2025-02-19, Done ,C,Yes
S06652,Science,Pretty Over.,2024-11-16,Done,C-,Yes
S08199,Science,Anything.,2024-10-15, Done ,D,No
S05708,Geography,Next Share.,2025-02-26,Not Done,A,No
S05006,Math,Tonight.,2024-09-18, Done ,D,-
S10030,Math,Good Court Deep.,2025-02-05, Done ,B,No
S04837,Arabic,Fly Stay.,2025-01-21,Not Done,A,Yes
S02272,English,Spring.,2024-10-13,Done,B-,No
S05000,Geography,Democratic Case Until.,2025-08-03,Not Done,D,No
S05553,Geography,Thing Fill.,2025-01-03,Not Done,B-,No
S09896,Science,Machine Present.,2024-11-03, Done ,D,-
S00809,Arabic,Term Lawyer.,2025-02-11,Not Done,B,No
S09348,English,Television Important Rule.,2025-02-09,Done,C,Yes
S11927,Science,Person Owner He.,2025-02-01, Done ,B,Yes
S03451,History,Station Stage.,2025-02-23,Not Done,C,Yes
S05546,Science,Off Memory Church.,2024-10-31,Done,B,Yes
S00241,English,Reason Long Tree.,2025-02-18,Pending,C-,No
S03573,Science,Discover Modern.,2025-02-22,Done,B-,No
S00857,Arabic,Rather Dinner Prevent.,2025-01-27, Done ,B,No
S08372,Arabic,Fire Politics.,2025-03-02, Done ,F,Yes
S09890,Science,Method Writer Pass.,2025-03-01, Done ,C,-
S09169,Geography,High Go Sort.,2024-10-08,Done,B-,No
S02674,History,Per Relate Production.,2024-10-30,Done,D,No
S02344,Arabic,Themselves Nothing.,2025-02-16,Pending,D,No
S05687,Arabic,Suddenly Remember Son Thank.,2024-12-25,Not Done,A+,No
S03867,History,Information Admit Share.,2024-09-09,Not Done,A,Yes
S11574,English,Head Board Speak.,2024-11-16, Done ,B-,-
S04227,Geography,Long Our Hundred Red.,2024-12-22,Not Done,B,-
S09207,Science,Drug Argue Medical.,2024-11-04,Pending,B,No
S09784,English,Police American.,2024-12-04,Done,F,Yes
S06499,Math,Seat Address.,2024-10-20,Done,C-,-
S05514,Math,Former Include.,2024-12-02,Not Done,C-,No
S00695,Science,Politics Per.,2024-10-24,Done,B,No
S11528,Science,Anything Find.,2025-02-11,Pending,D,No
S05241,English,General Important Car.,2024-10-03,Not Done,A,No
S11326,History,Soldier Big.,2024-12-22,Not Done,C,-
S02442,Arabic,Know The Call.,2024-12-27,Done,F,Yes
S10587,English,These Paper Stuff Even.,2024-10-03,Not Done,F,No
S00706,English,Trade Now.,2024-11-02,Done,A+,-
S02217,English,Sense Music.,2025-12-02,Done,C-,Yes
